docname,topic,proportion
shorten_highTemp.txt:2672,000,1.0
shorten_highTemp.txt:2707,000,1.0
shorten_highTemp.txt:2742,001,1.0
shorten_highTemp.txt:2777,002,1.0
shorten_highTemp.txt:2812,000,0.613196
shorten_highTemp.txt:2812,001,0.386804
shorten_highTemp.txt:2847,005,1.0
shorten_highTemp.txt:2882,000,1.0
shorten_highTemp.txt:2917,003,1.0
shorten_highTemp.txt:2952,002,1.0
shorten_highTemp.txt:2987,002,1.0
shorten_highTemp.txt:3022,001,1.0
shorten_highTemp.txt:3057,002,1.0
shorten_highTemp.txt:3092,000,1.0
shorten_highTemp.txt:3127,000,1.0
shorten_highTemp.txt:3162,012,1.0
shorten_highTemp.txt:3197,001,1.0
shorten_highTemp.txt:3232,012,1.0
shorten_highTemp.txt:3267,000,1.0
shorten_highTemp.txt:3302,000,1.0
shorten_highTemp.txt:3337,006,1.0
shorten_highTemp.txt:3372,001,1.0
shorten_highTemp.txt:3407,001,1.0
shorten_highTemp.txt:3442,006,1.0
shorten_highTemp.txt:3477,009,1.0
shorten_highTemp.txt:3512,000,1.0
shorten_highTemp.txt:3547,004,1.0
shorten_highTemp.txt:3582,000,1.0
shorten_highTemp.txt:3617,001,1.0
shorten_highTemp.txt:3652,008,1.0
shorten_highTemp.txt:3687,003,1.0
shorten_highTemp.txt:3722,003,1.0
shorten_highTemp.txt:3757,002,1.0
shorten_highTemp.txt:3792,009,1.0
shorten_highTemp.txt:3827,003,1.0
shorten_highTemp.txt:3862,000,1.0
shorten_highTemp.txt:3897,004,1.0
shorten_highTemp.txt:3932,000,1.0
shorten_highTemp.txt:3967,004,1.0
shorten_highTemp.txt:4002,001,1.0
shorten_highTemp.txt:4037,000,1.0
shorten_highTemp.txt:4072,001,1.0
shorten_highTemp.txt:4107,002,1.0
shorten_highTemp.txt:4142,003,1.0
shorten_highTemp.txt:4177,001,1.0
shorten_highTemp.txt:4212,001,1.0
shorten_highTemp.txt:4247,007,1.0
shorten_highTemp.txt:4282,000,1.0
shorten_highTemp.txt:4317,001,1.0
shorten_highTemp.txt:4352,000,1.0
shorten_highTemp.txt:4387,002,1.0
shorten_highTemp.txt:4422,002,1.0
shorten_highTemp.txt:4457,000,1.0
shorten_highTemp.txt:4492,003,1.0
shorten_highTemp.txt:4527,000,1.0
shorten_highTemp.txt:4562,003,1.0
shorten_highTemp.txt:4597,004,1.0
shorten_highTemp.txt:4632,003,1.0
shorten_highTemp.txt:4667,006,1.0
shorten_highTemp.txt:4702,001,1.0
shorten_highTemp.txt:4737,003,1.0
shorten_highTemp.txt:4772,001,1.0
shorten_highTemp.txt:4807,008,1.0
shorten_highTemp.txt:4842,001,1.0
shorten_highTemp.txt:4877,000,0.613196
shorten_highTemp.txt:4877,001,0.386804
shorten_highTemp.txt:4912,001,1.0
shorten_highTemp.txt:4947,007,1.0
shorten_highTemp.txt:4982,004,1.0
shorten_highTemp.txt:27,003,1.0
shorten_highTemp.txt:62,003,1.0
shorten_highTemp.txt:97,003,1.0
shorten_highTemp.txt:132,000,1.0
shorten_highTemp.txt:167,006,1.0
shorten_highTemp.txt:202,000,0.613196
shorten_highTemp.txt:202,001,0.386804
shorten_highTemp.txt:237,003,1.0
shorten_highTemp.txt:272,000,1.0
shorten_highTemp.txt:307,003,1.0
shorten_highTemp.txt:342,003,1.0
shorten_highTemp.txt:377,000,1.0
shorten_highTemp.txt:412,012,1.0
shorten_highTemp.txt:447,001,1.0
shorten_highTemp.txt:482,002,1.0
shorten_highTemp.txt:517,003,1.0
shorten_highTemp.txt:552,005,1.0
shorten_highTemp.txt:587,002,1.0
shorten_highTemp.txt:622,003,1.0
shorten_highTemp.txt:657,000,1.0
shorten_highTemp.txt:692,001,1.0
shorten_highTemp.txt:727,001,1.0
shorten_highTemp.txt:762,000,1.0
shorten_highTemp.txt:797,007,1.0
shorten_highTemp.txt:832,002,1.0
shorten_highTemp.txt:867,001,1.0
shorten_highTemp.txt:902,000,0.613196
shorten_highTemp.txt:902,001,0.386804
shorten_highTemp.txt:937,003,1.0
shorten_highTemp.txt:972,000,1.0
shorten_highTemp.txt:1007,009,1.0
shorten_highTemp.txt:1042,006,1.0
shorten_highTemp.txt:1077,000,1.0
shorten_highTemp.txt:1112,009,1.0
shorten_highTemp.txt:1147,000,1.0
shorten_highTemp.txt:1182,003,1.0
shorten_highTemp.txt:1217,001,1.0
shorten_highTemp.txt:1252,003,1.0
shorten_highTemp.txt:1287,008,1.0
shorten_highTemp.txt:1322,000,1.0
shorten_highTemp.txt:1357,003,1.0
shorten_highTemp.txt:1392,003,1.0
shorten_highTemp.txt:1427,000,1.0
shorten_highTemp.txt:1462,000,1.0
shorten_highTemp.txt:1497,000,1.0
shorten_highTemp.txt:1532,002,1.0
shorten_highTemp.txt:1567,003,1.0
shorten_highTemp.txt:1602,001,1.0
shorten_highTemp.txt:1637,002,1.0
shorten_highTemp.txt:1672,000,1.0
shorten_highTemp.txt:1707,000,1.0
shorten_highTemp.txt:1742,001,1.0
shorten_highTemp.txt:1777,001,1.0
shorten_highTemp.txt:1812,003,1.0
shorten_highTemp.txt:1847,012,1.0
shorten_highTemp.txt:1882,009,1.0
shorten_highTemp.txt:1917,001,1.0
shorten_highTemp.txt:1952,001,1.0
shorten_highTemp.txt:1987,007,1.0
shorten_highTemp.txt:2022,003,1.0
shorten_highTemp.txt:2057,000,1.0
shorten_highTemp.txt:2092,001,1.0
shorten_highTemp.txt:2127,002,1.0
shorten_highTemp.txt:2162,000,1.0
shorten_highTemp.txt:2197,000,1.0
shorten_highTemp.txt:2232,002,1.0
shorten_highTemp.txt:2267,001,1.0
shorten_highTemp.txt:2302,003,1.0
shorten_highTemp.txt:2337,000,1.0
shorten_highTemp.txt:2372,000,1.0
shorten_highTemp.txt:2407,002,1.0
shorten_highTemp.txt:2442,001,1.0
shorten_highTemp.txt:2477,001,1.0
shorten_highTemp.txt:2496,000,0.613196
shorten_highTemp.txt:2496,001,0.386804
shorten_highTemp.txt:2531,010,1.0
shorten_highTemp.txt:2566,003,1.0
shorten_highTemp.txt:2601,002,1.0
shorten_highTemp.txt:2636,007,1.0
shorten_highTemp.txt:2671,001,1.0
shorten_highTemp.txt:2706,003,1.0
shorten_highTemp.txt:2741,000,1.0
shorten_highTemp.txt:2776,002,1.0
shorten_highTemp.txt:2811,002,1.0
shorten_highTemp.txt:2846,001,1.0
shorten_highTemp.txt:2881,001,1.0
shorten_highTemp.txt:2916,003,1.0
shorten_highTemp.txt:2951,006,1.0
shorten_highTemp.txt:2986,009,1.0
shorten_highTemp.txt:3021,000,0.613196
shorten_highTemp.txt:3021,001,0.386804
shorten_highTemp.txt:3056,012,1.0
shorten_highTemp.txt:3091,001,1.0
shorten_highTemp.txt:3126,003,1.0
shorten_highTemp.txt:3161,003,1.0
shorten_highTemp.txt:3196,003,1.0
shorten_highTemp.txt:3231,000,1.0
shorten_highTemp.txt:3266,000,1.0
shorten_highTemp.txt:3301,003,1.0
shorten_highTemp.txt:3336,006,1.0
shorten_highTemp.txt:3371,002,1.0
shorten_highTemp.txt:3406,010,1.0
shorten_highTemp.txt:3441,001,1.0
shorten_highTemp.txt:3476,003,1.0
shorten_highTemp.txt:3511,003,1.0
shorten_highTemp.txt:3546,002,1.0
shorten_highTemp.txt:3581,003,1.0
shorten_highTemp.txt:3616,002,1.0
shorten_highTemp.txt:3651,003,1.0
shorten_highTemp.txt:3686,004,1.0
shorten_highTemp.txt:3721,000,1.0
shorten_highTemp.txt:3756,000,1.0
shorten_highTemp.txt:3791,003,1.0
shorten_highTemp.txt:3826,000,1.0
shorten_highTemp.txt:3861,004,1.0
shorten_highTemp.txt:3896,001,1.0
shorten_highTemp.txt:3931,001,1.0
shorten_highTemp.txt:3966,000,1.0
shorten_highTemp.txt:4001,003,1.0
shorten_highTemp.txt:4036,003,1.0
shorten_highTemp.txt:4071,000,1.0
shorten_highTemp.txt:4106,002,1.0
shorten_highTemp.txt:4141,006,1.0
shorten_highTemp.txt:4176,000,1.0
shorten_highTemp.txt:4211,001,1.0
shorten_highTemp.txt:4246,000,1.0
shorten_highTemp.txt:4281,000,1.0
shorten_highTemp.txt:4316,003,1.0
shorten_highTemp.txt:4351,012,1.0
shorten_highTemp.txt:4386,001,1.0
shorten_highTemp.txt:4421,002,1.0
shorten_highTemp.txt:4456,002,1.0
shorten_highTemp.txt:4491,001,1.0
shorten_highTemp.txt:4526,000,1.0
shorten_highTemp.txt:4561,000,1.0
shorten_highTemp.txt:4596,001,1.0
shorten_highTemp.txt:4631,003,1.0
shorten_highTemp.txt:4666,000,1.0
shorten_highTemp.txt:4701,006,1.0
shorten_highTemp.txt:4736,006,1.0
shorten_highTemp.txt:4771,001,1.0
shorten_highTemp.txt:4806,000,1.0
shorten_highTemp.txt:4841,000,1.0
shorten_highTemp.txt:4876,000,1.0
shorten_highTemp.txt:4911,002,1.0
shorten_highTemp.txt:4946,001,1.0
shorten_highTemp.txt:4981,010,1.0
shorten_highTemp.txt:1,000,1.0
shorten_highTemp.txt:36,006,1.0
shorten_highTemp.txt:71,000,0.613196
shorten_highTemp.txt:71,001,0.386804
shorten_highTemp.txt:106,010,1.0
shorten_highTemp.txt:141,000,1.0
shorten_highTemp.txt:176,001,1.0
shorten_highTemp.txt:211,005,1.0
shorten_highTemp.txt:246,000,1.0
shorten_highTemp.txt:281,000,1.0
shorten_highTemp.txt:316,001,1.0
shorten_highTemp.txt:351,003,1.0
shorten_highTemp.txt:386,003,1.0
shorten_highTemp.txt:421,001,1.0
shorten_highTemp.txt:456,000,1.0
shorten_highTemp.txt:491,001,1.0
shorten_highTemp.txt:526,000,1.0
shorten_highTemp.txt:561,003,1.0
shorten_highTemp.txt:596,001,1.0
shorten_highTemp.txt:631,001,1.0
shorten_highTemp.txt:666,007,1.0
shorten_highTemp.txt:701,000,1.0
shorten_highTemp.txt:736,002,1.0
shorten_highTemp.txt:771,000,1.0
shorten_highTemp.txt:806,000,1.0
shorten_highTemp.txt:841,002,1.0
shorten_highTemp.txt:876,000,1.0
shorten_highTemp.txt:911,012,1.0
shorten_highTemp.txt:946,010,1.0
shorten_highTemp.txt:981,012,1.0
shorten_highTemp.txt:1016,000,1.0
shorten_highTemp.txt:1051,001,1.0
shorten_highTemp.txt:1086,003,1.0
shorten_highTemp.txt:1121,000,1.0
shorten_highTemp.txt:1156,003,1.0
shorten_highTemp.txt:1191,000,0.613196
shorten_highTemp.txt:1191,001,0.386804
shorten_highTemp.txt:1226,012,1.0
shorten_highTemp.txt:1261,003,1.0
shorten_highTemp.txt:1296,004,1.0
shorten_highTemp.txt:1331,006,1.0
shorten_highTemp.txt:1366,007,1.0
shorten_highTemp.txt:1401,001,1.0
shorten_highTemp.txt:1436,001,1.0
shorten_highTemp.txt:1471,012,1.0
shorten_highTemp.txt:1506,008,1.0
shorten_highTemp.txt:1541,004,1.0
shorten_highTemp.txt:1576,003,1.0
shorten_highTemp.txt:1611,003,1.0
shorten_highTemp.txt:1646,000,1.0
shorten_highTemp.txt:1681,000,1.0
shorten_highTemp.txt:1716,003,1.0
shorten_highTemp.txt:1751,003,1.0
shorten_highTemp.txt:1786,001,1.0
shorten_highTemp.txt:1821,003,1.0
shorten_highTemp.txt:1856,012,1.0
shorten_highTemp.txt:1891,002,1.0
shorten_highTemp.txt:1926,001,1.0
shorten_highTemp.txt:1961,003,1.0
shorten_highTemp.txt:1996,001,1.0
shorten_highTemp.txt:2031,003,1.0
shorten_highTemp.txt:2066,002,1.0
shorten_highTemp.txt:2101,003,1.0
shorten_highTemp.txt:2136,012,1.0
shorten_highTemp.txt:2171,000,1.0
shorten_highTemp.txt:2206,009,1.0
shorten_highTemp.txt:2241,009,1.0
shorten_highTemp.txt:2276,000,1.0
shorten_highTemp.txt:2311,003,1.0
shorten_highTemp.txt:2346,000,1.0
shorten_highTemp.txt:2381,000,1.0
shorten_highTemp.txt:2416,000,1.0
shorten_highTemp.txt:2451,003,1.0
shorten_highTemp.txt:2486,001,1.0
shorten_highTemp.txt:2505,003,1.0
shorten_highTemp.txt:2540,005,1.0
shorten_highTemp.txt:2575,000,1.0
shorten_highTemp.txt:2610,001,1.0
shorten_highTemp.txt:2645,003,1.0
shorten_highTemp.txt:2680,000,1.0
shorten_highTemp.txt:2715,003,1.0
shorten_highTemp.txt:2750,002,1.0
shorten_highTemp.txt:2785,001,1.0
shorten_highTemp.txt:2820,003,1.0
shorten_highTemp.txt:2855,003,1.0
shorten_highTemp.txt:2890,000,0.613196
shorten_highTemp.txt:2890,001,0.386804
shorten_highTemp.txt:2925,009,1.0
shorten_highTemp.txt:2960,004,1.0
shorten_highTemp.txt:2995,000,1.0
shorten_highTemp.txt:3030,005,1.0
shorten_highTemp.txt:3065,001,1.0
shorten_highTemp.txt:3100,001,1.0
shorten_highTemp.txt:3135,003,1.0
shorten_highTemp.txt:3170,000,1.0
shorten_highTemp.txt:3205,001,1.0
shorten_highTemp.txt:3240,001,1.0
shorten_highTemp.txt:3275,001,1.0
shorten_highTemp.txt:3310,000,1.0
shorten_highTemp.txt:3345,001,1.0
shorten_highTemp.txt:3380,004,1.0
shorten_highTemp.txt:3415,000,1.0
shorten_highTemp.txt:3450,001,1.0
shorten_highTemp.txt:3485,000,1.0
shorten_highTemp.txt:3520,001,1.0
shorten_highTemp.txt:3555,000,1.0
shorten_highTemp.txt:3590,000,1.0
shorten_highTemp.txt:3625,000,1.0
shorten_highTemp.txt:3660,003,1.0
shorten_highTemp.txt:3695,005,1.0
shorten_highTemp.txt:3730,003,1.0
shorten_highTemp.txt:3765,008,1.0
shorten_highTemp.txt:3800,003,1.0
shorten_highTemp.txt:3835,002,1.0
shorten_highTemp.txt:3870,001,1.0
shorten_highTemp.txt:3905,003,1.0
shorten_highTemp.txt:3940,010,1.0
shorten_highTemp.txt:3975,000,0.613196
shorten_highTemp.txt:3975,001,0.386804
shorten_highTemp.txt:4010,002,1.0
shorten_highTemp.txt:4045,003,1.0
shorten_highTemp.txt:4080,001,1.0
shorten_highTemp.txt:4115,001,1.0
shorten_highTemp.txt:4150,003,1.0
shorten_highTemp.txt:4185,003,1.0
shorten_highTemp.txt:4220,000,1.0
shorten_highTemp.txt:4255,003,1.0
shorten_highTemp.txt:4290,003,1.0
shorten_highTemp.txt:4325,010,1.0
shorten_highTemp.txt:4360,002,1.0
shorten_highTemp.txt:4395,000,1.0
shorten_highTemp.txt:4430,003,1.0
shorten_highTemp.txt:4465,003,1.0
shorten_highTemp.txt:4500,001,1.0
shorten_highTemp.txt:4535,001,1.0
shorten_highTemp.txt:4570,000,1.0
shorten_highTemp.txt:4605,000,1.0
shorten_highTemp.txt:4640,001,1.0
shorten_highTemp.txt:4675,001,1.0
shorten_highTemp.txt:4710,000,1.0
shorten_highTemp.txt:4745,002,1.0
shorten_highTemp.txt:4780,000,1.0
shorten_highTemp.txt:4815,002,1.0
shorten_highTemp.txt:4850,000,1.0
shorten_highTemp.txt:4885,001,1.0
shorten_highTemp.txt:4920,000,1.0
shorten_highTemp.txt:4955,003,1.0
shorten_highTemp.txt:4990,000,1.0
shorten_highTemp.txt:4,007,1.0
shorten_highTemp.txt:39,001,1.0
shorten_highTemp.txt:74,008,1.0
shorten_highTemp.txt:109,009,1.0
shorten_highTemp.txt:144,001,1.0
shorten_highTemp.txt:179,007,1.0
shorten_highTemp.txt:214,001,1.0
shorten_highTemp.txt:249,000,1.0
shorten_highTemp.txt:284,001,1.0
shorten_highTemp.txt:319,000,1.0
shorten_highTemp.txt:354,006,1.0
shorten_highTemp.txt:389,000,1.0
shorten_highTemp.txt:424,000,1.0
shorten_highTemp.txt:459,001,1.0
shorten_highTemp.txt:494,001,1.0
shorten_highTemp.txt:529,003,1.0
shorten_highTemp.txt:564,001,1.0
shorten_highTemp.txt:599,000,1.0
shorten_highTemp.txt:634,002,1.0
shorten_highTemp.txt:669,001,1.0
shorten_highTemp.txt:704,001,1.0
shorten_highTemp.txt:739,007,1.0
shorten_highTemp.txt:774,003,1.0
shorten_highTemp.txt:809,003,1.0
shorten_highTemp.txt:844,008,1.0
shorten_highTemp.txt:879,010,1.0
shorten_highTemp.txt:914,000,1.0
shorten_highTemp.txt:949,001,1.0
shorten_highTemp.txt:984,001,1.0
shorten_highTemp.txt:1019,001,1.0
shorten_highTemp.txt:1054,003,1.0
shorten_highTemp.txt:1089,003,1.0
shorten_highTemp.txt:1124,000,1.0
shorten_highTemp.txt:1159,000,0.613196
shorten_highTemp.txt:1159,001,0.386804
shorten_highTemp.txt:1194,010,1.0
shorten_highTemp.txt:1229,002,1.0
shorten_highTemp.txt:1264,001,1.0
shorten_highTemp.txt:1299,003,1.0
shorten_highTemp.txt:1334,012,1.0
shorten_highTemp.txt:1369,001,1.0
shorten_highTemp.txt:1404,003,1.0
shorten_highTemp.txt:1439,001,1.0
shorten_highTemp.txt:1474,007,1.0
shorten_highTemp.txt:1509,006,1.0
shorten_highTemp.txt:1544,001,1.0
shorten_highTemp.txt:1579,001,1.0
shorten_highTemp.txt:1614,000,1.0
shorten_highTemp.txt:1649,000,1.0
shorten_highTemp.txt:1684,003,1.0
shorten_highTemp.txt:1719,011,1.0
shorten_highTemp.txt:1754,005,1.0
shorten_highTemp.txt:1789,001,1.0
shorten_highTemp.txt:1824,000,1.0
shorten_highTemp.txt:1859,000,1.0
shorten_highTemp.txt:1894,007,1.0
shorten_highTemp.txt:1929,001,1.0
shorten_highTemp.txt:1964,001,1.0
shorten_highTemp.txt:1999,000,1.0
shorten_highTemp.txt:2034,001,1.0
shorten_highTemp.txt:2069,000,1.0
shorten_highTemp.txt:2104,003,1.0
shorten_highTemp.txt:2139,000,1.0
shorten_highTemp.txt:2174,002,1.0
shorten_highTemp.txt:2209,000,1.0
shorten_highTemp.txt:2244,000,1.0
shorten_highTemp.txt:2279,002,1.0
shorten_highTemp.txt:2314,001,1.0
shorten_highTemp.txt:2349,000,1.0
shorten_highTemp.txt:2384,000,0.613196
shorten_highTemp.txt:2384,001,0.386804
shorten_highTemp.txt:2419,002,1.0
shorten_highTemp.txt:2454,003,1.0
shorten_highTemp.txt:2508,000,1.0
shorten_highTemp.txt:2543,003,1.0
shorten_highTemp.txt:2578,001,1.0
shorten_highTemp.txt:2613,001,1.0
shorten_highTemp.txt:2648,001,1.0
shorten_highTemp.txt:2683,004,1.0
shorten_highTemp.txt:2718,001,1.0
shorten_highTemp.txt:2753,002,1.0
shorten_highTemp.txt:2788,002,1.0
shorten_highTemp.txt:2823,003,1.0
shorten_highTemp.txt:2858,001,1.0
shorten_highTemp.txt:2893,001,1.0
shorten_highTemp.txt:2928,001,1.0
shorten_highTemp.txt:2963,003,1.0
shorten_highTemp.txt:2998,003,1.0
shorten_highTemp.txt:3033,003,1.0
shorten_highTemp.txt:3068,000,0.613196
shorten_highTemp.txt:3068,001,0.386804
shorten_highTemp.txt:3103,003,1.0
shorten_highTemp.txt:3138,000,1.0
shorten_highTemp.txt:3173,003,1.0
shorten_highTemp.txt:3208,001,1.0
shorten_highTemp.txt:3243,001,1.0
shorten_highTemp.txt:3278,000,1.0
shorten_highTemp.txt:3313,004,1.0
shorten_highTemp.txt:3348,005,1.0
shorten_highTemp.txt:3383,003,1.0
shorten_highTemp.txt:3418,007,1.0
shorten_highTemp.txt:3453,007,1.0
shorten_highTemp.txt:3488,003,1.0
shorten_highTemp.txt:3523,001,1.0
shorten_highTemp.txt:3558,001,1.0
shorten_highTemp.txt:3593,003,1.0
shorten_highTemp.txt:3628,000,0.613196
shorten_highTemp.txt:3628,001,0.386804
shorten_highTemp.txt:3663,003,1.0
shorten_highTemp.txt:3698,003,1.0
shorten_highTemp.txt:3733,003,1.0
shorten_highTemp.txt:3768,000,1.0
shorten_highTemp.txt:3803,003,1.0
shorten_highTemp.txt:3838,012,1.0
shorten_highTemp.txt:3873,000,1.0
shorten_highTemp.txt:3908,007,1.0
shorten_highTemp.txt:3943,000,1.0
shorten_highTemp.txt:3978,006,1.0
shorten_highTemp.txt:4013,000,1.0
shorten_highTemp.txt:4048,000,1.0
shorten_highTemp.txt:4083,003,1.0
shorten_highTemp.txt:4118,014,1.0
shorten_highTemp.txt:4153,002,1.0
shorten_highTemp.txt:4188,000,1.0
shorten_highTemp.txt:4223,000,1.0
shorten_highTemp.txt:4258,003,1.0
shorten_highTemp.txt:4293,000,1.0
shorten_highTemp.txt:4328,000,1.0
shorten_highTemp.txt:4363,000,1.0
shorten_highTemp.txt:4398,006,1.0
shorten_highTemp.txt:4433,002,1.0
shorten_highTemp.txt:4468,012,1.0
shorten_highTemp.txt:4503,003,1.0
shorten_highTemp.txt:4538,000,1.0
shorten_highTemp.txt:4573,000,1.0
shorten_highTemp.txt:4608,001,1.0
shorten_highTemp.txt:4643,007,1.0
shorten_highTemp.txt:4678,003,1.0
shorten_highTemp.txt:4713,000,1.0
shorten_highTemp.txt:4748,003,1.0
shorten_highTemp.txt:4783,001,1.0
shorten_highTemp.txt:4818,007,1.0
shorten_highTemp.txt:4853,012,1.0
shorten_highTemp.txt:4888,003,1.0
shorten_highTemp.txt:4923,003,1.0
shorten_highTemp.txt:4958,000,1.0
shorten_highTemp.txt:4993,000,0.613196
shorten_highTemp.txt:4993,001,0.386804
shorten_highTemp.txt:30,003,1.0
shorten_highTemp.txt:65,004,1.0
shorten_highTemp.txt:100,002,1.0
shorten_highTemp.txt:135,000,1.0
shorten_highTemp.txt:170,001,1.0
shorten_highTemp.txt:205,000,1.0
shorten_highTemp.txt:240,001,1.0
shorten_highTemp.txt:275,000,1.0
shorten_highTemp.txt:310,006,1.0
shorten_highTemp.txt:345,000,1.0
shorten_highTemp.txt:380,002,1.0
shorten_highTemp.txt:415,000,0.613196
shorten_highTemp.txt:415,001,0.386804
shorten_highTemp.txt:450,000,1.0
shorten_highTemp.txt:485,010,1.0
shorten_highTemp.txt:520,000,1.0
shorten_highTemp.txt:555,000,1.0
shorten_highTemp.txt:590,003,1.0
shorten_highTemp.txt:625,001,1.0
shorten_highTemp.txt:660,000,1.0
shorten_highTemp.txt:695,001,1.0
shorten_highTemp.txt:730,008,1.0
shorten_highTemp.txt:765,001,1.0
shorten_highTemp.txt:800,003,1.0
shorten_highTemp.txt:835,001,1.0
shorten_highTemp.txt:870,003,1.0
shorten_highTemp.txt:905,006,1.0
shorten_highTemp.txt:940,002,1.0
shorten_highTemp.txt:975,003,1.0
shorten_highTemp.txt:1010,002,1.0
shorten_highTemp.txt:1045,002,1.0
shorten_highTemp.txt:1080,002,1.0
shorten_highTemp.txt:1115,001,1.0
shorten_highTemp.txt:1150,002,1.0
shorten_highTemp.txt:1185,000,1.0
shorten_highTemp.txt:1220,006,1.0
shorten_highTemp.txt:1255,001,1.0
shorten_highTemp.txt:1290,012,1.0
shorten_highTemp.txt:1325,003,1.0
shorten_highTemp.txt:1360,001,1.0
shorten_highTemp.txt:1395,003,1.0
shorten_highTemp.txt:1430,000,1.0
shorten_highTemp.txt:1465,001,1.0
shorten_highTemp.txt:1500,000,1.0
shorten_highTemp.txt:1535,000,1.0
shorten_highTemp.txt:1570,003,1.0
shorten_highTemp.txt:1605,001,1.0
shorten_highTemp.txt:1640,000,1.0
shorten_highTemp.txt:1675,006,1.0
shorten_highTemp.txt:1710,001,1.0
shorten_highTemp.txt:1745,000,1.0
shorten_highTemp.txt:1780,012,1.0
shorten_highTemp.txt:1815,012,1.0
shorten_highTemp.txt:1850,023,1.0
shorten_highTemp.txt:1885,009,1.0
shorten_highTemp.txt:1920,003,1.0
shorten_highTemp.txt:1955,000,1.0
shorten_highTemp.txt:1990,001,1.0
shorten_highTemp.txt:2025,001,1.0
shorten_highTemp.txt:2060,003,1.0
shorten_highTemp.txt:2095,002,1.0
shorten_highTemp.txt:2130,000,1.0
shorten_highTemp.txt:2165,001,1.0
shorten_highTemp.txt:2200,012,1.0
shorten_highTemp.txt:2235,000,1.0
shorten_highTemp.txt:2270,001,1.0
shorten_highTemp.txt:2305,001,1.0
shorten_highTemp.txt:2340,001,1.0
shorten_highTemp.txt:2375,000,1.0
shorten_highTemp.txt:2410,001,1.0
shorten_highTemp.txt:2445,002,1.0
shorten_highTemp.txt:2480,000,0.613196
shorten_highTemp.txt:2480,001,0.386804
shorten_highTemp.txt:2499,000,1.0
shorten_highTemp.txt:2534,002,1.0
shorten_highTemp.txt:2569,000,1.0
shorten_highTemp.txt:2604,007,1.0
shorten_highTemp.txt:2639,000,1.0
shorten_highTemp.txt:2674,002,1.0
shorten_highTemp.txt:2709,003,1.0
shorten_highTemp.txt:2744,000,1.0
shorten_highTemp.txt:2779,000,1.0
shorten_highTemp.txt:2814,001,1.0
shorten_highTemp.txt:2849,006,1.0
shorten_highTemp.txt:2884,001,1.0
shorten_highTemp.txt:2919,001,1.0
shorten_highTemp.txt:2954,000,0.613196
shorten_highTemp.txt:2954,001,0.386804
shorten_highTemp.txt:2989,003,1.0
shorten_highTemp.txt:3024,003,1.0
shorten_highTemp.txt:3059,000,1.0
shorten_highTemp.txt:3094,002,1.0
shorten_highTemp.txt:3129,003,1.0
shorten_highTemp.txt:3164,003,1.0
shorten_highTemp.txt:3199,000,1.0
shorten_highTemp.txt:3234,000,0.613196
shorten_highTemp.txt:3234,001,0.386804
shorten_highTemp.txt:3269,001,1.0
shorten_highTemp.txt:3304,004,1.0
shorten_highTemp.txt:3339,003,1.0
shorten_highTemp.txt:3374,000,1.0
shorten_highTemp.txt:3409,003,1.0
shorten_highTemp.txt:3444,010,1.0
shorten_highTemp.txt:3479,001,1.0
shorten_highTemp.txt:3514,009,1.0
shorten_highTemp.txt:3549,001,1.0
shorten_highTemp.txt:3584,000,1.0
shorten_highTemp.txt:3619,003,1.0
shorten_highTemp.txt:3654,000,0.613196
shorten_highTemp.txt:3654,001,0.386804
shorten_highTemp.txt:3689,003,1.0
shorten_highTemp.txt:3724,005,1.0
shorten_highTemp.txt:3759,000,0.613196
shorten_highTemp.txt:3759,001,0.386804
shorten_highTemp.txt:3794,001,1.0
shorten_highTemp.txt:3829,002,1.0
shorten_highTemp.txt:3864,003,1.0
shorten_highTemp.txt:3899,003,1.0
shorten_highTemp.txt:3934,000,1.0
shorten_highTemp.txt:3969,004,1.0
shorten_highTemp.txt:4004,000,1.0
shorten_highTemp.txt:4039,001,1.0
shorten_highTemp.txt:4074,000,1.0
shorten_highTemp.txt:4109,002,1.0
shorten_highTemp.txt:4144,000,0.613196
shorten_highTemp.txt:4144,001,0.386804
shorten_highTemp.txt:4179,002,1.0
shorten_highTemp.txt:4214,006,1.0
shorten_highTemp.txt:4249,000,1.0
shorten_highTemp.txt:4284,005,1.0
shorten_highTemp.txt:4319,003,1.0
shorten_highTemp.txt:4354,001,1.0
shorten_highTemp.txt:4389,003,1.0
shorten_highTemp.txt:4424,000,1.0
shorten_highTemp.txt:4459,001,1.0
shorten_highTemp.txt:4494,000,1.0
shorten_highTemp.txt:4529,001,1.0
shorten_highTemp.txt:4564,000,1.0
shorten_highTemp.txt:4599,000,1.0
shorten_highTemp.txt:4634,000,1.0
shorten_highTemp.txt:4669,000,1.0
shorten_highTemp.txt:4704,000,1.0
shorten_highTemp.txt:4739,000,1.0
shorten_highTemp.txt:4774,003,1.0
shorten_highTemp.txt:4809,003,1.0
shorten_highTemp.txt:4844,000,1.0
shorten_highTemp.txt:4879,004,1.0
shorten_highTemp.txt:4914,000,1.0
shorten_highTemp.txt:4949,002,1.0
shorten_highTemp.txt:4984,000,1.0
shorten_highTemp.txt:12,000,1.0
shorten_highTemp.txt:47,000,1.0
shorten_highTemp.txt:82,006,1.0
shorten_highTemp.txt:117,004,1.0
shorten_highTemp.txt:152,004,1.0
shorten_highTemp.txt:187,000,1.0
shorten_highTemp.txt:222,003,1.0
shorten_highTemp.txt:257,007,1.0
