docname,topic,proportion
morrison_answers_tokenized.txt:7392,000,1.0
morrison_answers_tokenized.txt:7427,040,1.0
morrison_answers_tokenized.txt:7462,000,1.0
morrison_answers_tokenized.txt:7497,006,1.0
morrison_answers_tokenized.txt:7532,014,1.0
morrison_answers_tokenized.txt:7567,012,1.0
morrison_answers_tokenized.txt:7602,011,1.0
morrison_answers_tokenized.txt:7637,009,1.0
morrison_answers_tokenized.txt:7672,000,1.0
morrison_answers_tokenized.txt:7707,001,1.0
morrison_answers_tokenized.txt:7742,000,1.0
morrison_answers_tokenized.txt:7777,000,0.665613
morrison_answers_tokenized.txt:7777,001,0.334387
morrison_answers_tokenized.txt:7812,009,1.0
morrison_answers_tokenized.txt:7847,000,1.0
morrison_answers_tokenized.txt:7882,000,1.0
morrison_answers_tokenized.txt:7917,004,1.0
morrison_answers_tokenized.txt:7952,000,1.0
morrison_answers_tokenized.txt:7987,000,1.0
morrison_answers_tokenized.txt:8022,000,1.0
morrison_answers_tokenized.txt:8057,000,0.665613
morrison_answers_tokenized.txt:8057,001,0.334387
morrison_answers_tokenized.txt:8092,009,1.0
morrison_answers_tokenized.txt:8127,009,1.0
morrison_answers_tokenized.txt:8162,007,1.0
morrison_answers_tokenized.txt:8197,009,1.0
morrison_answers_tokenized.txt:8232,000,1.0
morrison_answers_tokenized.txt:8267,003,1.0
morrison_answers_tokenized.txt:8302,036,1.0
morrison_answers_tokenized.txt:8337,015,1.0
morrison_answers_tokenized.txt:8372,000,1.0
morrison_answers_tokenized.txt:8407,001,1.0
morrison_answers_tokenized.txt:8442,011,1.0
morrison_answers_tokenized.txt:8477,002,1.0
morrison_answers_tokenized.txt:8512,016,1.0
morrison_answers_tokenized.txt:8547,000,1.0
morrison_answers_tokenized.txt:8582,010,1.0
morrison_answers_tokenized.txt:8617,004,1.0
morrison_answers_tokenized.txt:8652,000,0.665613
morrison_answers_tokenized.txt:8652,001,0.334387
morrison_answers_tokenized.txt:8687,000,0.665613
morrison_answers_tokenized.txt:8687,001,0.334387
morrison_answers_tokenized.txt:8722,000,1.0
morrison_answers_tokenized.txt:8757,003,1.0
morrison_answers_tokenized.txt:8792,009,1.0
morrison_answers_tokenized.txt:8827,000,1.0
morrison_answers_tokenized.txt:8862,005,1.0
morrison_answers_tokenized.txt:8897,009,1.0
morrison_answers_tokenized.txt:8932,026,1.0
morrison_answers_tokenized.txt:8967,009,1.0
morrison_answers_tokenized.txt:9002,011,1.0
morrison_answers_tokenized.txt:9037,002,1.0
morrison_answers_tokenized.txt:9072,000,1.0
morrison_answers_tokenized.txt:9107,009,1.0
morrison_answers_tokenized.txt:9142,000,1.0
morrison_answers_tokenized.txt:9177,019,1.0
morrison_answers_tokenized.txt:9212,005,1.0
morrison_answers_tokenized.txt:9247,008,1.0
morrison_answers_tokenized.txt:9282,000,1.0
morrison_answers_tokenized.txt:9317,009,1.0
morrison_answers_tokenized.txt:9352,019,1.0
morrison_answers_tokenized.txt:9387,004,1.0
morrison_answers_tokenized.txt:3,011,1.0
morrison_answers_tokenized.txt:38,011,1.0
morrison_answers_tokenized.txt:73,007,1.0
morrison_answers_tokenized.txt:108,021,1.0
morrison_answers_tokenized.txt:143,008,1.0
morrison_answers_tokenized.txt:178,018,1.0
morrison_answers_tokenized.txt:213,009,1.0
morrison_answers_tokenized.txt:248,009,1.0
morrison_answers_tokenized.txt:283,008,1.0
morrison_answers_tokenized.txt:318,000,1.0
morrison_answers_tokenized.txt:353,001,1.0
morrison_answers_tokenized.txt:388,008,1.0
morrison_answers_tokenized.txt:423,003,1.0
morrison_answers_tokenized.txt:458,001,1.0
morrison_answers_tokenized.txt:493,000,1.0
morrison_answers_tokenized.txt:528,018,1.0
morrison_answers_tokenized.txt:563,000,0.665613
morrison_answers_tokenized.txt:563,001,0.334387
morrison_answers_tokenized.txt:598,000,1.0
morrison_answers_tokenized.txt:633,026,1.0
morrison_answers_tokenized.txt:668,005,1.0
morrison_answers_tokenized.txt:703,013,1.0
morrison_answers_tokenized.txt:738,006,1.0
morrison_answers_tokenized.txt:773,005,1.0
morrison_answers_tokenized.txt:808,000,1.0
morrison_answers_tokenized.txt:843,007,1.0
morrison_answers_tokenized.txt:878,003,1.0
morrison_answers_tokenized.txt:913,000,1.0
morrison_answers_tokenized.txt:948,000,1.0
morrison_answers_tokenized.txt:983,001,1.0
morrison_answers_tokenized.txt:1018,010,1.0
morrison_answers_tokenized.txt:1053,000,1.0
morrison_answers_tokenized.txt:1088,011,1.0
morrison_answers_tokenized.txt:1123,023,1.0
morrison_answers_tokenized.txt:1158,000,1.0
morrison_answers_tokenized.txt:1193,005,1.0
morrison_answers_tokenized.txt:1228,011,1.0
morrison_answers_tokenized.txt:1263,001,1.0
morrison_answers_tokenized.txt:1298,020,1.0
morrison_answers_tokenized.txt:1333,020,1.0
morrison_answers_tokenized.txt:1368,002,1.0
morrison_answers_tokenized.txt:1403,000,1.0
morrison_answers_tokenized.txt:1438,003,1.0
morrison_answers_tokenized.txt:1473,003,1.0
morrison_answers_tokenized.txt:1508,011,1.0
morrison_answers_tokenized.txt:1543,001,1.0
morrison_answers_tokenized.txt:1578,008,1.0
morrison_answers_tokenized.txt:1613,000,1.0
morrison_answers_tokenized.txt:1648,017,1.0
morrison_answers_tokenized.txt:1683,005,1.0
morrison_answers_tokenized.txt:1718,000,1.0
morrison_answers_tokenized.txt:1753,010,1.0
morrison_answers_tokenized.txt:1788,009,1.0
morrison_answers_tokenized.txt:1823,004,1.0
morrison_answers_tokenized.txt:1858,004,1.0
morrison_answers_tokenized.txt:1893,000,1.0
morrison_answers_tokenized.txt:1928,007,1.0
morrison_answers_tokenized.txt:1963,018,1.0
morrison_answers_tokenized.txt:1998,004,1.0
morrison_answers_tokenized.txt:2033,007,1.0
morrison_answers_tokenized.txt:2068,018,1.0
morrison_answers_tokenized.txt:2103,003,1.0
morrison_answers_tokenized.txt:2138,004,1.0
morrison_answers_tokenized.txt:2173,011,1.0
morrison_answers_tokenized.txt:2208,015,1.0
morrison_answers_tokenized.txt:2243,000,1.0
morrison_answers_tokenized.txt:2278,004,1.0
morrison_answers_tokenized.txt:2313,000,1.0
morrison_answers_tokenized.txt:2348,009,1.0
morrison_answers_tokenized.txt:2383,001,1.0
morrison_answers_tokenized.txt:2418,009,1.0
morrison_answers_tokenized.txt:2453,003,1.0
morrison_answers_tokenized.txt:2488,026,1.0
morrison_answers_tokenized.txt:2523,000,1.0
morrison_answers_tokenized.txt:2558,006,1.0
morrison_answers_tokenized.txt:2593,000,1.0
morrison_answers_tokenized.txt:2628,021,1.0
morrison_answers_tokenized.txt:2663,000,1.0
morrison_answers_tokenized.txt:2698,008,1.0
morrison_answers_tokenized.txt:2733,002,1.0
morrison_answers_tokenized.txt:2768,000,1.0
morrison_answers_tokenized.txt:2803,016,1.0
morrison_answers_tokenized.txt:2838,000,1.0
morrison_answers_tokenized.txt:2873,006,1.0
morrison_answers_tokenized.txt:2908,001,1.0
morrison_answers_tokenized.txt:2943,003,1.0
morrison_answers_tokenized.txt:2978,000,1.0
morrison_answers_tokenized.txt:3013,003,1.0
morrison_answers_tokenized.txt:3048,024,1.0
morrison_answers_tokenized.txt:3083,007,1.0
morrison_answers_tokenized.txt:3118,000,1.0
morrison_answers_tokenized.txt:3153,001,1.0
morrison_answers_tokenized.txt:3188,001,1.0
morrison_answers_tokenized.txt:3223,000,0.665613
morrison_answers_tokenized.txt:3223,001,0.334387
morrison_answers_tokenized.txt:3258,009,1.0
morrison_answers_tokenized.txt:3293,000,1.0
morrison_answers_tokenized.txt:3328,000,1.0
morrison_answers_tokenized.txt:3363,002,1.0
morrison_answers_tokenized.txt:3398,000,1.0
morrison_answers_tokenized.txt:3433,000,1.0
morrison_answers_tokenized.txt:3468,021,1.0
morrison_answers_tokenized.txt:3503,006,1.0
morrison_answers_tokenized.txt:3538,003,1.0
morrison_answers_tokenized.txt:3573,000,1.0
morrison_answers_tokenized.txt:3608,013,1.0
morrison_answers_tokenized.txt:3643,011,1.0
morrison_answers_tokenized.txt:3678,018,1.0
morrison_answers_tokenized.txt:3713,008,1.0
morrison_answers_tokenized.txt:3748,008,1.0
morrison_answers_tokenized.txt:3783,000,1.0
morrison_answers_tokenized.txt:3818,001,1.0
morrison_answers_tokenized.txt:3853,009,1.0
morrison_answers_tokenized.txt:3888,006,1.0
morrison_answers_tokenized.txt:3923,018,1.0
morrison_answers_tokenized.txt:3958,011,1.0
morrison_answers_tokenized.txt:3993,009,1.0
morrison_answers_tokenized.txt:4028,005,1.0
morrison_answers_tokenized.txt:4063,000,1.0
morrison_answers_tokenized.txt:4098,005,1.0
morrison_answers_tokenized.txt:4133,026,1.0
morrison_answers_tokenized.txt:4168,000,1.0
morrison_answers_tokenized.txt:4203,000,1.0
morrison_answers_tokenized.txt:4238,000,1.0
morrison_answers_tokenized.txt:4273,007,1.0
morrison_answers_tokenized.txt:4308,002,1.0
morrison_answers_tokenized.txt:4343,000,1.0
morrison_answers_tokenized.txt:4378,000,1.0
morrison_answers_tokenized.txt:4413,003,1.0
morrison_answers_tokenized.txt:4448,001,1.0
morrison_answers_tokenized.txt:4483,012,1.0
morrison_answers_tokenized.txt:4518,014,1.0
morrison_answers_tokenized.txt:4553,007,1.0
morrison_answers_tokenized.txt:4588,000,0.665613
morrison_answers_tokenized.txt:4588,001,0.334387
morrison_answers_tokenized.txt:4623,012,1.0
morrison_answers_tokenized.txt:4642,000,1.0
morrison_answers_tokenized.txt:4677,026,1.0
morrison_answers_tokenized.txt:4712,026,1.0
morrison_answers_tokenized.txt:4747,000,1.0
morrison_answers_tokenized.txt:4782,009,1.0
morrison_answers_tokenized.txt:4817,005,1.0
morrison_answers_tokenized.txt:4852,000,1.0
morrison_answers_tokenized.txt:4887,000,1.0
morrison_answers_tokenized.txt:4922,004,1.0
morrison_answers_tokenized.txt:4957,013,1.0
morrison_answers_tokenized.txt:4992,003,1.0
morrison_answers_tokenized.txt:5027,011,1.0
morrison_answers_tokenized.txt:5062,000,1.0
morrison_answers_tokenized.txt:5097,001,1.0
morrison_answers_tokenized.txt:5132,001,1.0
morrison_answers_tokenized.txt:5167,027,1.0
morrison_answers_tokenized.txt:5202,000,1.0
morrison_answers_tokenized.txt:5237,000,0.665613
morrison_answers_tokenized.txt:5237,001,0.334387
morrison_answers_tokenized.txt:5272,004,1.0
morrison_answers_tokenized.txt:5307,002,1.0
morrison_answers_tokenized.txt:5342,000,1.0
morrison_answers_tokenized.txt:5377,000,1.0
morrison_answers_tokenized.txt:5412,020,1.0
morrison_answers_tokenized.txt:5447,000,1.0
morrison_answers_tokenized.txt:5482,019,1.0
morrison_answers_tokenized.txt:5517,007,1.0
morrison_answers_tokenized.txt:5552,003,1.0
morrison_answers_tokenized.txt:5587,003,1.0
morrison_answers_tokenized.txt:5622,007,1.0
morrison_answers_tokenized.txt:5657,019,1.0
morrison_answers_tokenized.txt:5692,000,1.0
morrison_answers_tokenized.txt:5727,000,1.0
morrison_answers_tokenized.txt:5762,000,1.0
morrison_answers_tokenized.txt:5797,003,1.0
morrison_answers_tokenized.txt:5832,005,1.0
morrison_answers_tokenized.txt:5867,000,0.665613
morrison_answers_tokenized.txt:5867,001,0.334387
morrison_answers_tokenized.txt:5902,001,1.0
morrison_answers_tokenized.txt:5937,007,1.0
morrison_answers_tokenized.txt:5972,007,1.0
morrison_answers_tokenized.txt:6007,000,1.0
morrison_answers_tokenized.txt:6042,000,1.0
morrison_answers_tokenized.txt:6077,002,1.0
morrison_answers_tokenized.txt:6112,000,1.0
morrison_answers_tokenized.txt:6147,013,1.0
morrison_answers_tokenized.txt:6182,023,1.0
morrison_answers_tokenized.txt:6217,000,1.0
morrison_answers_tokenized.txt:6252,000,0.665613
morrison_answers_tokenized.txt:6252,001,0.334387
morrison_answers_tokenized.txt:6287,000,0.665613
morrison_answers_tokenized.txt:6287,001,0.334387
morrison_answers_tokenized.txt:6322,000,1.0
morrison_answers_tokenized.txt:6357,000,1.0
morrison_answers_tokenized.txt:6392,020,1.0
morrison_answers_tokenized.txt:6427,006,1.0
morrison_answers_tokenized.txt:6462,004,1.0
morrison_answers_tokenized.txt:6497,000,1.0
morrison_answers_tokenized.txt:6532,003,1.0
morrison_answers_tokenized.txt:6567,017,1.0
morrison_answers_tokenized.txt:6602,004,1.0
morrison_answers_tokenized.txt:6637,001,1.0
morrison_answers_tokenized.txt:6672,001,1.0
morrison_answers_tokenized.txt:6707,011,1.0
morrison_answers_tokenized.txt:6742,009,1.0
morrison_answers_tokenized.txt:6777,011,1.0
morrison_answers_tokenized.txt:6812,011,1.0
morrison_answers_tokenized.txt:6847,000,1.0
morrison_answers_tokenized.txt:6882,000,1.0
morrison_answers_tokenized.txt:6917,004,1.0
morrison_answers_tokenized.txt:6952,017,1.0
morrison_answers_tokenized.txt:6987,001,1.0
morrison_answers_tokenized.txt:7022,006,1.0
morrison_answers_tokenized.txt:7057,000,1.0
morrison_answers_tokenized.txt:7092,004,1.0
morrison_answers_tokenized.txt:7127,000,1.0
morrison_answers_tokenized.txt:7162,000,1.0
morrison_answers_tokenized.txt:7197,000,0.665613
morrison_answers_tokenized.txt:7197,001,0.334387
morrison_answers_tokenized.txt:7232,000,1.0
morrison_answers_tokenized.txt:7267,000,0.665613
morrison_answers_tokenized.txt:7267,001,0.334387
morrison_answers_tokenized.txt:7302,011,1.0
morrison_answers_tokenized.txt:7337,018,1.0
morrison_answers_tokenized.txt:7372,000,1.0
morrison_answers_tokenized.txt:7407,014,1.0
morrison_answers_tokenized.txt:7442,019,1.0
morrison_answers_tokenized.txt:7477,036,1.0
morrison_answers_tokenized.txt:7512,008,1.0
morrison_answers_tokenized.txt:7547,018,1.0
morrison_answers_tokenized.txt:7582,001,1.0
morrison_answers_tokenized.txt:7617,000,0.665613
morrison_answers_tokenized.txt:7617,001,0.334387
morrison_answers_tokenized.txt:7652,000,1.0
morrison_answers_tokenized.txt:7687,000,1.0
morrison_answers_tokenized.txt:7722,001,1.0
morrison_answers_tokenized.txt:7757,001,1.0
morrison_answers_tokenized.txt:7792,001,1.0
morrison_answers_tokenized.txt:7827,010,1.0
morrison_answers_tokenized.txt:7862,009,1.0
morrison_answers_tokenized.txt:7897,000,1.0
morrison_answers_tokenized.txt:7932,026,1.0
morrison_answers_tokenized.txt:7967,000,1.0
morrison_answers_tokenized.txt:8002,000,1.0
morrison_answers_tokenized.txt:8037,030,1.0
morrison_answers_tokenized.txt:8072,006,1.0
morrison_answers_tokenized.txt:8107,009,1.0
morrison_answers_tokenized.txt:8142,009,1.0
morrison_answers_tokenized.txt:8177,018,1.0
morrison_answers_tokenized.txt:8212,009,1.0
morrison_answers_tokenized.txt:8247,000,0.665613
morrison_answers_tokenized.txt:8247,001,0.334387
morrison_answers_tokenized.txt:8282,009,1.0
morrison_answers_tokenized.txt:8317,013,1.0
morrison_answers_tokenized.txt:8352,013,1.0
morrison_answers_tokenized.txt:8387,009,1.0
morrison_answers_tokenized.txt:8422,003,1.0
morrison_answers_tokenized.txt:8457,000,1.0
morrison_answers_tokenized.txt:8492,000,0.665613
morrison_answers_tokenized.txt:8492,001,0.334387
morrison_answers_tokenized.txt:8527,007,1.0
morrison_answers_tokenized.txt:8562,009,1.0
morrison_answers_tokenized.txt:8597,000,0.665613
morrison_answers_tokenized.txt:8597,001,0.334387
morrison_answers_tokenized.txt:8632,001,1.0
morrison_answers_tokenized.txt:8667,000,0.665613
morrison_answers_tokenized.txt:8667,001,0.334387
morrison_answers_tokenized.txt:8702,000,1.0
morrison_answers_tokenized.txt:8737,009,1.0
morrison_answers_tokenized.txt:8772,018,1.0
morrison_answers_tokenized.txt:8807,000,0.665613
morrison_answers_tokenized.txt:8807,001,0.334387
morrison_answers_tokenized.txt:8842,011,1.0
morrison_answers_tokenized.txt:8877,006,1.0
morrison_answers_tokenized.txt:8912,001,1.0
morrison_answers_tokenized.txt:8947,031,1.0
morrison_answers_tokenized.txt:8982,007,1.0
morrison_answers_tokenized.txt:9017,000,1.0
morrison_answers_tokenized.txt:9052,000,1.0
morrison_answers_tokenized.txt:9087,002,1.0
morrison_answers_tokenized.txt:9122,002,1.0
morrison_answers_tokenized.txt:9157,000,1.0
morrison_answers_tokenized.txt:9192,026,1.0
morrison_answers_tokenized.txt:9227,009,1.0
morrison_answers_tokenized.txt:9262,000,1.0
morrison_answers_tokenized.txt:9297,027,1.0
morrison_answers_tokenized.txt:9332,009,1.0
morrison_answers_tokenized.txt:9367,004,1.0
morrison_answers_tokenized.txt:9402,030,1.0
morrison_answers_tokenized.txt:21,005,1.0
morrison_answers_tokenized.txt:56,003,1.0
morrison_answers_tokenized.txt:91,000,1.0
morrison_answers_tokenized.txt:126,013,1.0
morrison_answers_tokenized.txt:161,007,1.0
morrison_answers_tokenized.txt:196,013,1.0
morrison_answers_tokenized.txt:231,000,1.0
morrison_answers_tokenized.txt:266,021,1.0
morrison_answers_tokenized.txt:301,008,1.0
morrison_answers_tokenized.txt:336,011,1.0
morrison_answers_tokenized.txt:371,029,1.0
morrison_answers_tokenized.txt:406,004,1.0
morrison_answers_tokenized.txt:441,000,1.0
morrison_answers_tokenized.txt:476,012,1.0
morrison_answers_tokenized.txt:511,007,1.0
morrison_answers_tokenized.txt:546,002,1.0
morrison_answers_tokenized.txt:581,011,1.0
morrison_answers_tokenized.txt:616,000,1.0
morrison_answers_tokenized.txt:651,000,1.0
morrison_answers_tokenized.txt:686,013,1.0
morrison_answers_tokenized.txt:721,011,1.0
morrison_answers_tokenized.txt:756,003,1.0
morrison_answers_tokenized.txt:791,006,1.0
morrison_answers_tokenized.txt:826,010,1.0
morrison_answers_tokenized.txt:861,020,1.0
morrison_answers_tokenized.txt:896,013,1.0
morrison_answers_tokenized.txt:931,003,1.0
morrison_answers_tokenized.txt:966,016,1.0
morrison_answers_tokenized.txt:1001,021,1.0
morrison_answers_tokenized.txt:1036,019,1.0
morrison_answers_tokenized.txt:1071,001,1.0
morrison_answers_tokenized.txt:1106,005,1.0
morrison_answers_tokenized.txt:1141,000,1.0
morrison_answers_tokenized.txt:1176,003,1.0
morrison_answers_tokenized.txt:1211,010,1.0
morrison_answers_tokenized.txt:1246,011,1.0
morrison_answers_tokenized.txt:1281,000,1.0
morrison_answers_tokenized.txt:1316,020,1.0
morrison_answers_tokenized.txt:1351,005,1.0
morrison_answers_tokenized.txt:1386,005,1.0
morrison_answers_tokenized.txt:1421,005,1.0
morrison_answers_tokenized.txt:1456,012,1.0
morrison_answers_tokenized.txt:1491,000,1.0
morrison_answers_tokenized.txt:1526,007,1.0
morrison_answers_tokenized.txt:1561,008,1.0
morrison_answers_tokenized.txt:1596,012,1.0
morrison_answers_tokenized.txt:1631,004,1.0
morrison_answers_tokenized.txt:1666,011,1.0
morrison_answers_tokenized.txt:1701,009,1.0
morrison_answers_tokenized.txt:1736,000,0.665613
morrison_answers_tokenized.txt:1736,001,0.334387
morrison_answers_tokenized.txt:1771,024,1.0
morrison_answers_tokenized.txt:1806,009,1.0
morrison_answers_tokenized.txt:1841,000,1.0
morrison_answers_tokenized.txt:1876,002,1.0
morrison_answers_tokenized.txt:1911,000,1.0
morrison_answers_tokenized.txt:1946,013,1.0
morrison_answers_tokenized.txt:1981,012,1.0
morrison_answers_tokenized.txt:2016,020,1.0
morrison_answers_tokenized.txt:2051,005,1.0
morrison_answers_tokenized.txt:2086,009,1.0
morrison_answers_tokenized.txt:2121,006,1.0
morrison_answers_tokenized.txt:2156,002,1.0
morrison_answers_tokenized.txt:2191,000,1.0
morrison_answers_tokenized.txt:2226,001,1.0
morrison_answers_tokenized.txt:2261,000,1.0
morrison_answers_tokenized.txt:2296,001,1.0
morrison_answers_tokenized.txt:2331,000,0.665613
morrison_answers_tokenized.txt:2331,001,0.334387
morrison_answers_tokenized.txt:2366,011,1.0
morrison_answers_tokenized.txt:2401,009,1.0
morrison_answers_tokenized.txt:2436,003,1.0
morrison_answers_tokenized.txt:2471,002,1.0
morrison_answers_tokenized.txt:2506,000,1.0
morrison_answers_tokenized.txt:2541,004,1.0
morrison_answers_tokenized.txt:2576,009,1.0
morrison_answers_tokenized.txt:2611,021,1.0
morrison_answers_tokenized.txt:2646,001,1.0
morrison_answers_tokenized.txt:2681,000,1.0
morrison_answers_tokenized.txt:2716,000,1.0
morrison_answers_tokenized.txt:2751,008,1.0
morrison_answers_tokenized.txt:2786,004,1.0
morrison_answers_tokenized.txt:2821,000,1.0
morrison_answers_tokenized.txt:2856,002,1.0
morrison_answers_tokenized.txt:2891,009,1.0
morrison_answers_tokenized.txt:2926,001,1.0
morrison_answers_tokenized.txt:2961,009,1.0
morrison_answers_tokenized.txt:2996,000,1.0
morrison_answers_tokenized.txt:3031,009,1.0
morrison_answers_tokenized.txt:3066,006,1.0
morrison_answers_tokenized.txt:3101,000,1.0
morrison_answers_tokenized.txt:3136,011,1.0
morrison_answers_tokenized.txt:3171,007,1.0
morrison_answers_tokenized.txt:3206,017,1.0
morrison_answers_tokenized.txt:3241,007,1.0
morrison_answers_tokenized.txt:3276,009,1.0
morrison_answers_tokenized.txt:3311,000,1.0
morrison_answers_tokenized.txt:3346,009,1.0
morrison_answers_tokenized.txt:3381,000,0.665613
morrison_answers_tokenized.txt:3381,001,0.334387
morrison_answers_tokenized.txt:3416,001,1.0
morrison_answers_tokenized.txt:3451,000,1.0
morrison_answers_tokenized.txt:3486,006,1.0
morrison_answers_tokenized.txt:3521,007,1.0
morrison_answers_tokenized.txt:3556,011,1.0
morrison_answers_tokenized.txt:3591,017,1.0
morrison_answers_tokenized.txt:3626,008,1.0
morrison_answers_tokenized.txt:3661,005,1.0
morrison_answers_tokenized.txt:3696,004,1.0
morrison_answers_tokenized.txt:3731,009,1.0
morrison_answers_tokenized.txt:3766,011,1.0
morrison_answers_tokenized.txt:3801,000,1.0
morrison_answers_tokenized.txt:3836,000,1.0
morrison_answers_tokenized.txt:3871,009,1.0
morrison_answers_tokenized.txt:3906,000,1.0
morrison_answers_tokenized.txt:3941,023,1.0
morrison_answers_tokenized.txt:3976,000,1.0
morrison_answers_tokenized.txt:4011,005,1.0
morrison_answers_tokenized.txt:4046,015,1.0
morrison_answers_tokenized.txt:4081,009,1.0
morrison_answers_tokenized.txt:4116,012,1.0
morrison_answers_tokenized.txt:4151,012,1.0
morrison_answers_tokenized.txt:4186,000,1.0
morrison_answers_tokenized.txt:4221,000,1.0
morrison_answers_tokenized.txt:4256,000,1.0
morrison_answers_tokenized.txt:4291,003,1.0
morrison_answers_tokenized.txt:4326,000,1.0
morrison_answers_tokenized.txt:4361,004,1.0
morrison_answers_tokenized.txt:4396,004,1.0
morrison_answers_tokenized.txt:4431,001,1.0
morrison_answers_tokenized.txt:4466,012,1.0
morrison_answers_tokenized.txt:4501,002,1.0
morrison_answers_tokenized.txt:4536,000,1.0
morrison_answers_tokenized.txt:4571,000,1.0
morrison_answers_tokenized.txt:4606,001,1.0
morrison_answers_tokenized.txt:4625,000,1.0
morrison_answers_tokenized.txt:4660,009,1.0
morrison_answers_tokenized.txt:4695,000,1.0
morrison_answers_tokenized.txt:4730,005,1.0
morrison_answers_tokenized.txt:4765,000,1.0
morrison_answers_tokenized.txt:4800,001,1.0
morrison_answers_tokenized.txt:4835,005,1.0
morrison_answers_tokenized.txt:4870,004,1.0
morrison_answers_tokenized.txt:4905,011,1.0
morrison_answers_tokenized.txt:4940,011,1.0
morrison_answers_tokenized.txt:4975,003,1.0
morrison_answers_tokenized.txt:5010,009,1.0
morrison_answers_tokenized.txt:5045,003,1.0
morrison_answers_tokenized.txt:5080,004,1.0
morrison_answers_tokenized.txt:5115,004,1.0
morrison_answers_tokenized.txt:5150,009,1.0
morrison_answers_tokenized.txt:5185,011,1.0
morrison_answers_tokenized.txt:5220,005,1.0
morrison_answers_tokenized.txt:5255,006,1.0
morrison_answers_tokenized.txt:5290,004,1.0
morrison_answers_tokenized.txt:5325,000,1.0
morrison_answers_tokenized.txt:5360,000,0.665613
morrison_answers_tokenized.txt:5360,001,0.334387
morrison_answers_tokenized.txt:5395,002,1.0
morrison_answers_tokenized.txt:5430,002,1.0
morrison_answers_tokenized.txt:5465,009,1.0
morrison_answers_tokenized.txt:5500,000,1.0
morrison_answers_tokenized.txt:5535,000,1.0
morrison_answers_tokenized.txt:5570,000,1.0
morrison_answers_tokenized.txt:5605,001,1.0
morrison_answers_tokenized.txt:5640,012,1.0
morrison_answers_tokenized.txt:5675,009,1.0
morrison_answers_tokenized.txt:5710,000,1.0
morrison_answers_tokenized.txt:5745,002,1.0
morrison_answers_tokenized.txt:5780,000,0.665613
morrison_answers_tokenized.txt:5780,001,0.334387
morrison_answers_tokenized.txt:5815,007,1.0
morrison_answers_tokenized.txt:5850,000,1.0
morrison_answers_tokenized.txt:5885,009,1.0
morrison_answers_tokenized.txt:5920,003,1.0
morrison_answers_tokenized.txt:5955,005,1.0
morrison_answers_tokenized.txt:5990,005,1.0
morrison_answers_tokenized.txt:6025,007,1.0
morrison_answers_tokenized.txt:6060,016,1.0
morrison_answers_tokenized.txt:6095,026,1.0
morrison_answers_tokenized.txt:6130,003,1.0
morrison_answers_tokenized.txt:6165,007,1.0
morrison_answers_tokenized.txt:6200,000,1.0
morrison_answers_tokenized.txt:6235,011,1.0
morrison_answers_tokenized.txt:6270,006,1.0
morrison_answers_tokenized.txt:6305,036,1.0
morrison_answers_tokenized.txt:6340,001,1.0
morrison_answers_tokenized.txt:6375,009,1.0
morrison_answers_tokenized.txt:6410,020,1.0
morrison_answers_tokenized.txt:6445,009,1.0
morrison_answers_tokenized.txt:6480,001,1.0
morrison_answers_tokenized.txt:6515,007,1.0
morrison_answers_tokenized.txt:6550,000,1.0
morrison_answers_tokenized.txt:6585,007,1.0
morrison_answers_tokenized.txt:6620,000,1.0
morrison_answers_tokenized.txt:6655,000,1.0
morrison_answers_tokenized.txt:6690,011,1.0
morrison_answers_tokenized.txt:6725,003,1.0
morrison_answers_tokenized.txt:6760,007,1.0
morrison_answers_tokenized.txt:6795,009,1.0
morrison_answers_tokenized.txt:6830,000,1.0
morrison_answers_tokenized.txt:6865,000,1.0
morrison_answers_tokenized.txt:6900,001,1.0
morrison_answers_tokenized.txt:6935,000,1.0
morrison_answers_tokenized.txt:6970,003,1.0
morrison_answers_tokenized.txt:7005,018,1.0
morrison_answers_tokenized.txt:7040,002,1.0
morrison_answers_tokenized.txt:7075,001,1.0
morrison_answers_tokenized.txt:7110,006,1.0
morrison_answers_tokenized.txt:7145,009,1.0
morrison_answers_tokenized.txt:7180,017,1.0
morrison_answers_tokenized.txt:7215,016,1.0
morrison_answers_tokenized.txt:7250,000,1.0
morrison_answers_tokenized.txt:7285,000,1.0
morrison_answers_tokenized.txt:7320,005,1.0
morrison_answers_tokenized.txt:7355,014,1.0
morrison_answers_tokenized.txt:7390,011,1.0
morrison_answers_tokenized.txt:7425,000,1.0
morrison_answers_tokenized.txt:7460,001,1.0
morrison_answers_tokenized.txt:7495,002,1.0
morrison_answers_tokenized.txt:7530,008,1.0
morrison_answers_tokenized.txt:7565,004,1.0
morrison_answers_tokenized.txt:7600,000,1.0
morrison_answers_tokenized.txt:7635,001,1.0
morrison_answers_tokenized.txt:7670,000,0.665613
morrison_answers_tokenized.txt:7670,001,0.334387
morrison_answers_tokenized.txt:7705,006,1.0
morrison_answers_tokenized.txt:7740,003,1.0
morrison_answers_tokenized.txt:7775,006,1.0
morrison_answers_tokenized.txt:7810,009,1.0
morrison_answers_tokenized.txt:7845,008,1.0
morrison_answers_tokenized.txt:7880,011,1.0
morrison_answers_tokenized.txt:7915,005,1.0
morrison_answers_tokenized.txt:7950,005,1.0
morrison_answers_tokenized.txt:7985,000,1.0
morrison_answers_tokenized.txt:8020,008,1.0
