docname,topic,proportion
pm_highTemp.txt:3500,002,1.0
pm_highTemp.txt:3535,015,1.0
pm_highTemp.txt:3570,001,1.0
pm_highTemp.txt:3605,001,1.0
pm_highTemp.txt:3640,001,1.0
pm_highTemp.txt:3675,008,1.0
pm_highTemp.txt:3710,005,1.0
pm_highTemp.txt:3745,001,1.0
pm_highTemp.txt:3780,000,1.0
pm_highTemp.txt:3815,003,1.0
pm_highTemp.txt:3850,003,1.0
pm_highTemp.txt:3885,013,1.0
pm_highTemp.txt:3920,001,1.0
pm_highTemp.txt:3955,003,1.0
pm_highTemp.txt:3990,014,1.0
pm_highTemp.txt:4025,019,1.0
pm_highTemp.txt:4060,003,1.0
pm_highTemp.txt:4095,006,1.0
pm_highTemp.txt:4130,001,1.0
pm_highTemp.txt:4165,000,1.0
pm_highTemp.txt:4200,001,1.0
pm_highTemp.txt:4235,001,1.0
pm_highTemp.txt:4270,000,1.0
pm_highTemp.txt:4305,003,1.0
pm_highTemp.txt:4340,000,1.0
pm_highTemp.txt:4375,001,1.0
pm_highTemp.txt:4410,002,1.0
pm_highTemp.txt:4445,003,1.0
pm_highTemp.txt:4480,002,1.0
pm_highTemp.txt:4515,003,1.0
pm_highTemp.txt:4550,005,1.0
pm_highTemp.txt:4585,003,1.0
pm_highTemp.txt:4620,009,1.0
pm_highTemp.txt:4655,003,1.0
pm_highTemp.txt:4690,008,1.0
pm_highTemp.txt:4725,000,1.0
pm_highTemp.txt:4760,000,1.0
pm_highTemp.txt:4795,000,1.0
pm_highTemp.txt:4830,002,1.0
pm_highTemp.txt:4865,003,1.0
pm_highTemp.txt:4900,001,1.0
pm_highTemp.txt:4935,003,1.0
pm_highTemp.txt:4970,000,0.513105
pm_highTemp.txt:4970,001,0.486895
pm_highTemp.txt:5005,001,1.0
pm_highTemp.txt:5040,009,1.0
pm_highTemp.txt:25,005,1.0
pm_highTemp.txt:60,003,1.0
pm_highTemp.txt:95,003,1.0
pm_highTemp.txt:130,003,1.0
pm_highTemp.txt:165,012,1.0
pm_highTemp.txt:200,005,1.0
pm_highTemp.txt:235,000,1.0
pm_highTemp.txt:270,008,1.0
pm_highTemp.txt:305,001,1.0
pm_highTemp.txt:340,017,1.0
pm_highTemp.txt:375,001,1.0
pm_highTemp.txt:410,013,1.0
pm_highTemp.txt:445,000,0.513105
pm_highTemp.txt:445,001,0.486895
pm_highTemp.txt:480,007,1.0
pm_highTemp.txt:515,010,1.0
pm_highTemp.txt:550,005,1.0
pm_highTemp.txt:585,003,1.0
pm_highTemp.txt:620,017,1.0
pm_highTemp.txt:655,013,1.0
pm_highTemp.txt:690,001,1.0
pm_highTemp.txt:725,000,1.0
pm_highTemp.txt:760,002,1.0
pm_highTemp.txt:795,002,1.0
pm_highTemp.txt:830,005,1.0
pm_highTemp.txt:865,000,0.513105
pm_highTemp.txt:865,001,0.486895
pm_highTemp.txt:900,000,1.0
pm_highTemp.txt:935,000,1.0
pm_highTemp.txt:970,003,1.0
pm_highTemp.txt:1005,000,0.513105
pm_highTemp.txt:1005,001,0.486895
pm_highTemp.txt:1040,002,1.0
pm_highTemp.txt:1075,008,1.0
pm_highTemp.txt:1110,000,0.513105
pm_highTemp.txt:1110,001,0.486895
pm_highTemp.txt:1145,003,1.0
pm_highTemp.txt:1180,012,1.0
pm_highTemp.txt:1215,000,0.513105
pm_highTemp.txt:1215,001,0.486895
pm_highTemp.txt:1250,001,1.0
pm_highTemp.txt:1285,006,1.0
pm_highTemp.txt:1320,002,1.0
pm_highTemp.txt:1355,002,1.0
pm_highTemp.txt:1390,001,1.0
pm_highTemp.txt:1425,000,0.513105
pm_highTemp.txt:1425,001,0.486895
pm_highTemp.txt:1460,013,1.0
pm_highTemp.txt:1495,005,1.0
pm_highTemp.txt:1530,002,1.0
pm_highTemp.txt:1565,002,1.0
pm_highTemp.txt:1600,012,1.0
pm_highTemp.txt:1635,002,1.0
pm_highTemp.txt:1670,001,1.0
pm_highTemp.txt:1705,002,1.0
pm_highTemp.txt:1740,005,1.0
pm_highTemp.txt:1775,006,1.0
pm_highTemp.txt:1810,006,1.0
pm_highTemp.txt:1845,002,1.0
pm_highTemp.txt:1880,001,1.0
pm_highTemp.txt:1915,019,1.0
pm_highTemp.txt:1950,016,1.0
pm_highTemp.txt:1985,000,1.0
pm_highTemp.txt:2020,000,1.0
pm_highTemp.txt:2055,003,1.0
pm_highTemp.txt:2090,001,1.0
pm_highTemp.txt:2125,002,1.0
pm_highTemp.txt:2160,002,1.0
pm_highTemp.txt:2195,000,1.0
pm_highTemp.txt:2230,002,1.0
pm_highTemp.txt:2265,005,1.0
pm_highTemp.txt:2300,000,0.513105
pm_highTemp.txt:2300,001,0.486895
pm_highTemp.txt:2335,001,1.0
pm_highTemp.txt:2370,002,1.0
pm_highTemp.txt:2405,000,0.513105
pm_highTemp.txt:2405,001,0.486895
pm_highTemp.txt:2440,005,1.0
pm_highTemp.txt:2475,005,1.0
pm_highTemp.txt:2510,003,1.0
pm_highTemp.txt:2545,013,1.0
pm_highTemp.txt:2575,001,1.0
pm_highTemp.txt:2610,004,1.0
pm_highTemp.txt:2645,002,1.0
pm_highTemp.txt:2680,017,1.0
pm_highTemp.txt:2715,003,1.0
pm_highTemp.txt:2750,003,1.0
pm_highTemp.txt:2785,003,1.0
pm_highTemp.txt:2820,000,1.0
pm_highTemp.txt:2855,003,1.0
pm_highTemp.txt:2890,001,1.0
pm_highTemp.txt:2925,001,1.0
pm_highTemp.txt:2960,007,1.0
pm_highTemp.txt:2995,000,1.0
pm_highTemp.txt:3030,000,1.0
pm_highTemp.txt:3065,000,1.0
pm_highTemp.txt:3100,000,1.0
pm_highTemp.txt:3135,001,1.0
pm_highTemp.txt:3170,005,1.0
pm_highTemp.txt:3205,000,1.0
pm_highTemp.txt:3240,004,1.0
pm_highTemp.txt:3275,000,1.0
pm_highTemp.txt:3310,001,1.0
pm_highTemp.txt:3345,003,1.0
pm_highTemp.txt:3380,000,1.0
pm_highTemp.txt:3415,005,1.0
pm_highTemp.txt:3450,003,1.0
pm_highTemp.txt:3485,013,1.0
pm_highTemp.txt:3520,001,1.0
pm_highTemp.txt:3555,001,1.0
pm_highTemp.txt:3590,013,1.0
pm_highTemp.txt:3625,000,1.0
pm_highTemp.txt:3660,005,1.0
pm_highTemp.txt:3695,001,1.0
pm_highTemp.txt:3730,008,1.0
pm_highTemp.txt:3765,013,1.0
pm_highTemp.txt:3800,019,1.0
pm_highTemp.txt:3835,009,1.0
pm_highTemp.txt:3870,019,1.0
pm_highTemp.txt:3905,001,1.0
pm_highTemp.txt:3940,013,1.0
pm_highTemp.txt:3975,013,1.0
pm_highTemp.txt:4010,001,1.0
pm_highTemp.txt:4045,011,1.0
pm_highTemp.txt:4080,001,1.0
pm_highTemp.txt:4115,014,1.0
pm_highTemp.txt:4150,000,1.0
pm_highTemp.txt:4185,000,1.0
pm_highTemp.txt:4220,002,1.0
pm_highTemp.txt:4255,000,0.513105
pm_highTemp.txt:4255,001,0.486895
pm_highTemp.txt:4290,003,1.0
pm_highTemp.txt:4325,001,1.0
pm_highTemp.txt:4360,017,1.0
pm_highTemp.txt:4395,014,1.0
pm_highTemp.txt:4430,001,1.0
pm_highTemp.txt:4465,001,1.0
pm_highTemp.txt:4500,006,1.0
pm_highTemp.txt:4535,002,1.0
pm_highTemp.txt:4570,000,1.0
pm_highTemp.txt:4605,001,1.0
pm_highTemp.txt:4640,012,1.0
pm_highTemp.txt:4675,001,1.0
pm_highTemp.txt:4710,001,1.0
pm_highTemp.txt:4745,004,1.0
pm_highTemp.txt:4780,013,1.0
pm_highTemp.txt:4815,007,1.0
pm_highTemp.txt:4850,013,1.0
pm_highTemp.txt:4885,014,1.0
pm_highTemp.txt:4920,005,1.0
pm_highTemp.txt:4955,002,1.0
pm_highTemp.txt:4990,005,1.0
pm_highTemp.txt:5025,003,1.0
pm_highTemp.txt:5060,000,1.0
pm_highTemp.txt:27,005,1.0
pm_highTemp.txt:62,005,1.0
pm_highTemp.txt:97,005,1.0
pm_highTemp.txt:132,000,1.0
pm_highTemp.txt:167,005,1.0
pm_highTemp.txt:202,005,1.0
pm_highTemp.txt:237,005,1.0
pm_highTemp.txt:272,008,1.0
pm_highTemp.txt:307,008,1.0
pm_highTemp.txt:342,001,1.0
pm_highTemp.txt:377,000,1.0
pm_highTemp.txt:412,013,1.0
pm_highTemp.txt:447,011,1.0
pm_highTemp.txt:482,001,1.0
pm_highTemp.txt:517,003,1.0
pm_highTemp.txt:552,012,1.0
pm_highTemp.txt:587,013,1.0
pm_highTemp.txt:622,008,1.0
pm_highTemp.txt:657,000,1.0
pm_highTemp.txt:692,001,1.0
pm_highTemp.txt:727,000,0.513105
pm_highTemp.txt:727,001,0.486895
pm_highTemp.txt:762,000,1.0
pm_highTemp.txt:797,013,1.0
pm_highTemp.txt:832,002,1.0
pm_highTemp.txt:867,001,1.0
pm_highTemp.txt:902,007,1.0
pm_highTemp.txt:937,000,1.0
pm_highTemp.txt:972,000,1.0
pm_highTemp.txt:1007,008,1.0
pm_highTemp.txt:1042,005,1.0
pm_highTemp.txt:1077,008,1.0
pm_highTemp.txt:1112,003,1.0
pm_highTemp.txt:1147,003,1.0
pm_highTemp.txt:1182,000,1.0
pm_highTemp.txt:1217,003,1.0
pm_highTemp.txt:1252,002,1.0
pm_highTemp.txt:1287,000,1.0
pm_highTemp.txt:1322,003,1.0
pm_highTemp.txt:1357,002,1.0
pm_highTemp.txt:1392,000,1.0
pm_highTemp.txt:1427,000,0.513105
pm_highTemp.txt:1427,001,0.486895
pm_highTemp.txt:1462,008,1.0
pm_highTemp.txt:1497,001,1.0
pm_highTemp.txt:1532,019,1.0
pm_highTemp.txt:1567,002,1.0
pm_highTemp.txt:1602,000,1.0
pm_highTemp.txt:1637,001,1.0
pm_highTemp.txt:1672,003,1.0
pm_highTemp.txt:1707,003,1.0
pm_highTemp.txt:1742,000,1.0
pm_highTemp.txt:1777,000,1.0
pm_highTemp.txt:1812,004,1.0
pm_highTemp.txt:1847,003,1.0
pm_highTemp.txt:1882,008,1.0
pm_highTemp.txt:1917,013,1.0
pm_highTemp.txt:1952,005,1.0
pm_highTemp.txt:1987,002,1.0
pm_highTemp.txt:2022,009,1.0
pm_highTemp.txt:2057,000,1.0
pm_highTemp.txt:2092,008,1.0
pm_highTemp.txt:2127,001,1.0
pm_highTemp.txt:2162,001,1.0
pm_highTemp.txt:2197,002,1.0
pm_highTemp.txt:2232,014,1.0
pm_highTemp.txt:2267,017,1.0
pm_highTemp.txt:2302,006,1.0
pm_highTemp.txt:2337,005,1.0
pm_highTemp.txt:2372,007,1.0
pm_highTemp.txt:2407,005,1.0
pm_highTemp.txt:2442,000,1.0
pm_highTemp.txt:2477,001,1.0
pm_highTemp.txt:2512,001,1.0
pm_highTemp.txt:2547,004,1.0
pm_highTemp.txt:2577,000,1.0
pm_highTemp.txt:2612,005,1.0
pm_highTemp.txt:2647,019,1.0
pm_highTemp.txt:2682,005,1.0
pm_highTemp.txt:2717,005,1.0
pm_highTemp.txt:2752,021,1.0
pm_highTemp.txt:2787,001,1.0
pm_highTemp.txt:2822,001,1.0
pm_highTemp.txt:2857,005,1.0
pm_highTemp.txt:2892,023,1.0
pm_highTemp.txt:2927,007,1.0
pm_highTemp.txt:2962,003,1.0
pm_highTemp.txt:2997,005,1.0
pm_highTemp.txt:3032,000,1.0
pm_highTemp.txt:3067,000,0.513105
pm_highTemp.txt:3067,001,0.486895
pm_highTemp.txt:3102,000,1.0
pm_highTemp.txt:3137,005,1.0
pm_highTemp.txt:3172,000,1.0
pm_highTemp.txt:3207,005,1.0
pm_highTemp.txt:3242,013,1.0
pm_highTemp.txt:3277,008,1.0
pm_highTemp.txt:3312,002,1.0
pm_highTemp.txt:3347,013,1.0
pm_highTemp.txt:3382,001,1.0
pm_highTemp.txt:3417,001,1.0
pm_highTemp.txt:3452,001,1.0
pm_highTemp.txt:3487,001,1.0
pm_highTemp.txt:3522,003,1.0
pm_highTemp.txt:3557,004,1.0
pm_highTemp.txt:3592,001,1.0
pm_highTemp.txt:3627,005,1.0
pm_highTemp.txt:3662,001,1.0
pm_highTemp.txt:3697,012,1.0
pm_highTemp.txt:3732,008,1.0
pm_highTemp.txt:3767,011,1.0
pm_highTemp.txt:3802,003,1.0
pm_highTemp.txt:3837,007,1.0
pm_highTemp.txt:3872,008,1.0
pm_highTemp.txt:3907,001,1.0
pm_highTemp.txt:3942,004,1.0
pm_highTemp.txt:3977,001,1.0
pm_highTemp.txt:4012,001,1.0
pm_highTemp.txt:4047,004,1.0
pm_highTemp.txt:4082,002,1.0
pm_highTemp.txt:4117,001,1.0
pm_highTemp.txt:4152,003,1.0
pm_highTemp.txt:4187,001,1.0
pm_highTemp.txt:4222,000,1.0
pm_highTemp.txt:4257,002,1.0
pm_highTemp.txt:4292,001,1.0
pm_highTemp.txt:4327,002,1.0
pm_highTemp.txt:4362,001,1.0
pm_highTemp.txt:4397,010,1.0
pm_highTemp.txt:4432,001,1.0
pm_highTemp.txt:4467,003,1.0
pm_highTemp.txt:4502,002,1.0
pm_highTemp.txt:4537,003,1.0
pm_highTemp.txt:4572,001,1.0
pm_highTemp.txt:4607,000,1.0
pm_highTemp.txt:4642,000,1.0
pm_highTemp.txt:4677,000,1.0
pm_highTemp.txt:4712,001,1.0
pm_highTemp.txt:4747,009,1.0
pm_highTemp.txt:4782,000,1.0
pm_highTemp.txt:4817,001,1.0
pm_highTemp.txt:4852,003,1.0
pm_highTemp.txt:4887,003,1.0
pm_highTemp.txt:4922,005,1.0
pm_highTemp.txt:4957,001,1.0
pm_highTemp.txt:4992,017,1.0
pm_highTemp.txt:5027,000,1.0
pm_highTemp.txt:5062,000,1.0
pm_highTemp.txt:15,014,1.0
pm_highTemp.txt:50,005,1.0
pm_highTemp.txt:85,002,1.0
pm_highTemp.txt:120,001,1.0
pm_highTemp.txt:155,001,1.0
pm_highTemp.txt:190,000,1.0
pm_highTemp.txt:225,001,1.0
pm_highTemp.txt:260,000,1.0
pm_highTemp.txt:295,010,1.0
pm_highTemp.txt:330,005,1.0
pm_highTemp.txt:365,003,1.0
pm_highTemp.txt:400,003,1.0
pm_highTemp.txt:435,000,1.0
pm_highTemp.txt:470,017,1.0
pm_highTemp.txt:505,019,1.0
pm_highTemp.txt:540,004,1.0
pm_highTemp.txt:575,002,1.0
pm_highTemp.txt:610,003,1.0
pm_highTemp.txt:645,000,1.0
pm_highTemp.txt:680,019,1.0
pm_highTemp.txt:715,004,1.0
pm_highTemp.txt:750,000,1.0
pm_highTemp.txt:785,000,1.0
pm_highTemp.txt:820,001,1.0
pm_highTemp.txt:855,005,1.0
pm_highTemp.txt:890,001,1.0
pm_highTemp.txt:925,008,1.0
pm_highTemp.txt:960,017,1.0
pm_highTemp.txt:995,000,1.0
pm_highTemp.txt:1030,003,1.0
pm_highTemp.txt:1065,021,1.0
pm_highTemp.txt:1100,003,1.0
pm_highTemp.txt:1135,005,1.0
pm_highTemp.txt:1170,001,1.0
pm_highTemp.txt:1205,001,1.0
pm_highTemp.txt:1240,000,1.0
pm_highTemp.txt:1275,018,1.0
pm_highTemp.txt:1310,001,1.0
pm_highTemp.txt:1345,017,1.0
pm_highTemp.txt:1380,001,1.0
pm_highTemp.txt:1415,003,1.0
pm_highTemp.txt:1450,000,1.0
pm_highTemp.txt:1485,005,1.0
pm_highTemp.txt:1520,017,1.0
pm_highTemp.txt:1555,001,1.0
pm_highTemp.txt:1590,011,1.0
pm_highTemp.txt:1625,002,1.0
pm_highTemp.txt:1660,008,1.0
pm_highTemp.txt:1695,001,1.0
pm_highTemp.txt:1730,003,1.0
pm_highTemp.txt:1765,008,1.0
pm_highTemp.txt:1800,002,1.0
pm_highTemp.txt:1835,004,1.0
pm_highTemp.txt:1870,001,1.0
pm_highTemp.txt:1905,000,1.0
pm_highTemp.txt:1940,001,1.0
pm_highTemp.txt:1975,001,1.0
pm_highTemp.txt:2010,016,1.0
pm_highTemp.txt:2045,007,1.0
pm_highTemp.txt:2080,001,1.0
pm_highTemp.txt:2115,006,1.0
pm_highTemp.txt:2150,004,1.0
pm_highTemp.txt:2185,001,1.0
pm_highTemp.txt:2220,013,1.0
pm_highTemp.txt:2255,000,1.0
pm_highTemp.txt:2290,001,1.0
pm_highTemp.txt:2325,000,1.0
pm_highTemp.txt:2360,001,1.0
pm_highTemp.txt:2395,000,1.0
pm_highTemp.txt:2430,001,1.0
pm_highTemp.txt:2465,006,1.0
pm_highTemp.txt:2500,008,1.0
pm_highTemp.txt:2535,000,1.0
pm_highTemp.txt:2600,001,1.0
pm_highTemp.txt:2635,001,1.0
pm_highTemp.txt:2670,004,1.0
pm_highTemp.txt:2705,006,1.0
pm_highTemp.txt:2740,001,1.0
pm_highTemp.txt:2775,002,1.0
pm_highTemp.txt:2810,013,1.0
pm_highTemp.txt:2845,005,1.0
pm_highTemp.txt:2880,001,1.0
pm_highTemp.txt:2915,001,1.0
pm_highTemp.txt:2950,001,1.0
pm_highTemp.txt:2985,000,1.0
pm_highTemp.txt:3020,010,1.0
pm_highTemp.txt:3055,000,1.0
pm_highTemp.txt:3090,013,1.0
pm_highTemp.txt:3125,005,1.0
pm_highTemp.txt:3160,016,1.0
pm_highTemp.txt:3195,000,1.0
pm_highTemp.txt:3230,000,0.513105
pm_highTemp.txt:3230,001,0.486895
pm_highTemp.txt:3265,005,1.0
pm_highTemp.txt:3300,010,1.0
pm_highTemp.txt:3335,005,1.0
pm_highTemp.txt:3370,014,1.0
pm_highTemp.txt:3405,000,0.513105
pm_highTemp.txt:3405,001,0.486895
pm_highTemp.txt:3440,003,1.0
pm_highTemp.txt:3475,001,1.0
pm_highTemp.txt:3510,004,1.0
pm_highTemp.txt:3545,003,1.0
pm_highTemp.txt:3580,000,0.513105
pm_highTemp.txt:3580,001,0.486895
pm_highTemp.txt:3615,010,1.0
pm_highTemp.txt:3650,000,1.0
pm_highTemp.txt:3685,000,1.0
pm_highTemp.txt:3720,000,1.0
pm_highTemp.txt:3755,000,1.0
pm_highTemp.txt:3790,003,1.0
pm_highTemp.txt:3825,001,1.0
pm_highTemp.txt:3860,000,0.513105
pm_highTemp.txt:3860,001,0.486895
pm_highTemp.txt:3895,006,1.0
pm_highTemp.txt:3930,001,1.0
pm_highTemp.txt:3965,008,1.0
pm_highTemp.txt:4000,000,1.0
pm_highTemp.txt:4035,008,1.0
pm_highTemp.txt:4070,005,1.0
pm_highTemp.txt:4105,006,1.0
pm_highTemp.txt:4140,001,1.0
pm_highTemp.txt:4175,000,0.513105
pm_highTemp.txt:4175,001,0.486895
pm_highTemp.txt:4210,000,1.0
pm_highTemp.txt:4245,000,1.0
pm_highTemp.txt:4280,008,1.0
pm_highTemp.txt:4315,001,1.0
pm_highTemp.txt:4350,002,1.0
pm_highTemp.txt:4385,003,1.0
pm_highTemp.txt:4420,001,1.0
pm_highTemp.txt:4455,005,1.0
pm_highTemp.txt:4490,012,1.0
pm_highTemp.txt:4525,002,1.0
pm_highTemp.txt:4560,008,1.0
pm_highTemp.txt:4595,000,1.0
pm_highTemp.txt:4630,000,1.0
pm_highTemp.txt:4665,003,1.0
pm_highTemp.txt:4700,000,1.0
pm_highTemp.txt:4735,006,1.0
pm_highTemp.txt:4770,007,1.0
pm_highTemp.txt:4805,008,1.0
pm_highTemp.txt:4840,005,1.0
pm_highTemp.txt:4875,001,1.0
pm_highTemp.txt:4910,002,1.0
pm_highTemp.txt:4945,000,1.0
pm_highTemp.txt:4980,001,1.0
pm_highTemp.txt:5015,000,1.0
pm_highTemp.txt:5050,001,1.0
pm_highTemp.txt:34,004,1.0
pm_highTemp.txt:69,003,1.0
pm_highTemp.txt:104,003,1.0
pm_highTemp.txt:139,013,1.0
pm_highTemp.txt:174,007,1.0
pm_highTemp.txt:209,013,1.0
pm_highTemp.txt:244,003,1.0
pm_highTemp.txt:279,005,1.0
pm_highTemp.txt:314,001,1.0
pm_highTemp.txt:349,007,1.0
pm_highTemp.txt:384,008,1.0
pm_highTemp.txt:419,014,1.0
pm_highTemp.txt:454,000,1.0
pm_highTemp.txt:489,004,1.0
pm_highTemp.txt:524,010,1.0
pm_highTemp.txt:559,000,1.0
pm_highTemp.txt:594,013,1.0
pm_highTemp.txt:629,008,1.0
pm_highTemp.txt:664,001,1.0
pm_highTemp.txt:699,009,1.0
pm_highTemp.txt:734,007,1.0
pm_highTemp.txt:769,002,1.0
pm_highTemp.txt:804,000,1.0
pm_highTemp.txt:839,002,1.0
pm_highTemp.txt:874,008,1.0
pm_highTemp.txt:909,000,1.0
pm_highTemp.txt:944,000,1.0
pm_highTemp.txt:979,006,1.0
pm_highTemp.txt:1014,001,1.0
pm_highTemp.txt:1049,014,1.0
pm_highTemp.txt:1084,001,1.0
pm_highTemp.txt:1119,002,1.0
pm_highTemp.txt:1154,002,1.0
pm_highTemp.txt:1189,004,1.0
pm_highTemp.txt:1224,002,1.0
pm_highTemp.txt:1259,008,1.0
pm_highTemp.txt:1294,010,1.0
pm_highTemp.txt:1329,001,1.0
pm_highTemp.txt:1364,000,1.0
pm_highTemp.txt:1399,000,1.0
pm_highTemp.txt:1434,000,1.0
pm_highTemp.txt:1469,003,1.0
pm_highTemp.txt:1504,004,1.0
pm_highTemp.txt:1539,000,0.513105
pm_highTemp.txt:1539,001,0.486895
pm_highTemp.txt:1574,000,1.0
pm_highTemp.txt:1609,001,1.0
pm_highTemp.txt:1644,005,1.0
pm_highTemp.txt:1679,000,1.0
pm_highTemp.txt:1714,001,1.0
pm_highTemp.txt:1749,001,1.0
pm_highTemp.txt:1784,022,1.0
pm_highTemp.txt:1819,004,1.0
pm_highTemp.txt:1854,002,1.0
pm_highTemp.txt:1889,001,1.0
pm_highTemp.txt:1924,005,1.0
pm_highTemp.txt:1959,001,1.0
pm_highTemp.txt:1994,006,1.0
pm_highTemp.txt:2029,019,1.0
pm_highTemp.txt:2064,000,1.0
pm_highTemp.txt:2099,001,1.0
pm_highTemp.txt:2134,009,1.0
pm_highTemp.txt:2169,005,1.0
pm_highTemp.txt:2204,001,1.0
pm_highTemp.txt:2239,011,1.0
pm_highTemp.txt:2274,008,1.0
pm_highTemp.txt:2309,005,1.0
pm_highTemp.txt:2344,003,1.0
pm_highTemp.txt:2379,000,1.0
pm_highTemp.txt:2414,001,1.0
pm_highTemp.txt:2449,003,1.0
pm_highTemp.txt:2484,003,1.0
pm_highTemp.txt:2519,000,1.0
pm_highTemp.txt:2554,005,1.0
pm_highTemp.txt:2584,003,1.0
pm_highTemp.txt:2619,001,1.0
pm_highTemp.txt:2654,003,1.0
pm_highTemp.txt:2689,002,1.0
pm_highTemp.txt:2724,003,1.0
pm_highTemp.txt:2759,002,1.0
pm_highTemp.txt:2794,003,1.0
pm_highTemp.txt:2829,008,1.0
pm_highTemp.txt:2864,002,1.0
pm_highTemp.txt:2899,011,1.0
pm_highTemp.txt:2934,001,1.0
pm_highTemp.txt:2969,017,1.0
pm_highTemp.txt:3004,014,1.0
pm_highTemp.txt:3039,005,1.0
pm_highTemp.txt:3074,003,1.0
pm_highTemp.txt:3109,005,1.0
pm_highTemp.txt:3144,005,1.0
pm_highTemp.txt:3179,001,1.0
pm_highTemp.txt:3214,001,1.0
pm_highTemp.txt:3249,002,1.0
pm_highTemp.txt:3284,005,1.0
pm_highTemp.txt:3319,002,1.0
pm_highTemp.txt:3354,007,1.0
pm_highTemp.txt:3389,000,1.0
pm_highTemp.txt:3424,000,1.0
pm_highTemp.txt:3459,001,1.0
pm_highTemp.txt:3494,001,1.0
pm_highTemp.txt:3529,004,1.0
pm_highTemp.txt:3564,005,1.0
pm_highTemp.txt:3599,005,1.0
pm_highTemp.txt:3634,008,1.0
pm_highTemp.txt:3669,000,1.0
pm_highTemp.txt:3704,001,1.0
pm_highTemp.txt:3739,002,1.0
pm_highTemp.txt:3774,001,1.0
pm_highTemp.txt:3809,001,1.0
pm_highTemp.txt:3844,003,1.0
pm_highTemp.txt:3879,000,1.0
pm_highTemp.txt:3914,010,1.0
pm_highTemp.txt:3949,008,1.0
pm_highTemp.txt:3984,003,1.0
pm_highTemp.txt:4019,006,1.0
pm_highTemp.txt:4054,003,1.0
pm_highTemp.txt:4089,005,1.0
pm_highTemp.txt:4124,021,1.0
pm_highTemp.txt:4159,000,1.0
pm_highTemp.txt:4194,007,1.0
pm_highTemp.txt:4229,004,1.0
pm_highTemp.txt:4264,000,1.0
pm_highTemp.txt:4299,001,1.0
pm_highTemp.txt:4334,013,1.0
pm_highTemp.txt:4369,009,1.0
pm_highTemp.txt:4404,013,1.0
pm_highTemp.txt:4439,023,1.0
pm_highTemp.txt:4474,000,1.0
pm_highTemp.txt:4509,001,1.0
pm_highTemp.txt:4544,001,1.0
pm_highTemp.txt:4579,001,1.0
pm_highTemp.txt:4614,003,1.0
pm_highTemp.txt:4649,013,1.0
pm_highTemp.txt:4684,008,1.0
pm_highTemp.txt:4719,005,1.0
pm_highTemp.txt:4754,014,1.0
pm_highTemp.txt:4789,001,1.0
pm_highTemp.txt:4824,002,1.0
pm_highTemp.txt:4859,006,1.0
pm_highTemp.txt:4894,008,1.0
pm_highTemp.txt:4929,000,1.0
pm_highTemp.txt:4964,004,1.0
pm_highTemp.txt:4999,019,1.0
pm_highTemp.txt:5034,005,1.0
pm_highTemp.txt:2,003,1.0
pm_highTemp.txt:37,005,1.0
pm_highTemp.txt:72,004,1.0
pm_highTemp.txt:107,001,1.0
pm_highTemp.txt:142,004,1.0
pm_highTemp.txt:177,002,1.0
pm_highTemp.txt:212,005,1.0
pm_highTemp.txt:247,003,1.0
pm_highTemp.txt:282,008,1.0
pm_highTemp.txt:317,013,1.0
pm_highTemp.txt:352,019,1.0
pm_highTemp.txt:387,003,1.0
pm_highTemp.txt:422,005,1.0
pm_highTemp.txt:457,001,1.0
pm_highTemp.txt:492,001,1.0
pm_highTemp.txt:527,001,1.0
pm_highTemp.txt:562,012,1.0
pm_highTemp.txt:597,008,1.0
pm_highTemp.txt:632,020,1.0
pm_highTemp.txt:667,001,1.0
pm_highTemp.txt:702,012,1.0
pm_highTemp.txt:737,001,1.0
pm_highTemp.txt:772,001,1.0
pm_highTemp.txt:807,000,1.0
pm_highTemp.txt:842,002,1.0
pm_highTemp.txt:877,001,1.0
pm_highTemp.txt:912,006,1.0
pm_highTemp.txt:947,000,1.0
pm_highTemp.txt:982,000,1.0
pm_highTemp.txt:1017,000,1.0
pm_highTemp.txt:1052,003,1.0
pm_highTemp.txt:1087,003,1.0
pm_highTemp.txt:1122,003,1.0
pm_highTemp.txt:1157,003,1.0
pm_highTemp.txt:1192,008,1.0
pm_highTemp.txt:1227,008,1.0
pm_highTemp.txt:1262,010,1.0
pm_highTemp.txt:1297,001,1.0
pm_highTemp.txt:1332,003,1.0
pm_highTemp.txt:1367,017,1.0
pm_highTemp.txt:1402,005,1.0
pm_highTemp.txt:1437,008,1.0
pm_highTemp.txt:1472,008,1.0
pm_highTemp.txt:1507,005,1.0
pm_highTemp.txt:1542,023,1.0
pm_highTemp.txt:1577,000,1.0
pm_highTemp.txt:1612,003,1.0
pm_highTemp.txt:1647,006,1.0
pm_highTemp.txt:1682,010,1.0
pm_highTemp.txt:1717,003,1.0
pm_highTemp.txt:1752,002,1.0
pm_highTemp.txt:1787,017,1.0
pm_highTemp.txt:1822,001,1.0
pm_highTemp.txt:1857,001,1.0
pm_highTemp.txt:1892,001,1.0
pm_highTemp.txt:1927,002,1.0
pm_highTemp.txt:1962,000,0.513105
pm_highTemp.txt:1962,001,0.486895
pm_highTemp.txt:1997,005,1.0
pm_highTemp.txt:2032,000,1.0
pm_highTemp.txt:2067,013,1.0
pm_highTemp.txt:2102,017,1.0
